ItemID,Category,Vendor,Name,Description,CPU/SoC,RAM_GB,Storage_GB,GPU,Screen_Size_Inch,OS,Price,Rating
CHR-057,Chair,Knoll,Knoll Ergonomic Chair Model 555,"Ergonomic Chair constructed with Fabric, supports up to 250 lbs, includes Adjustable lumbar support and 4D armrests. Designed for long‑duration office comfort.",,,,,,,1019.44,4.8
CHR-058,Chair,Autonomous,Autonomous Ergonomic Chair Model 728,"Ergonomic Chair constructed with Polyurethane, supports up to 250 lbs, includes Headrest included and Breathable mesh back. Designed for long‑duration office comfort.",,,,,,,858.46,4.6
CHR-059,Chair,Autonomous,Autonomous Conference Chair Model 197,"Conference Chair constructed with Polyurethane, supports up to 275 lbs, includes Breathable mesh back and Tilt‑lock mechanism. Designed for long‑duration office comfort.",,,,,,,349.36,4.6
CHR-060,Chair,Autonomous,Autonomous Conference Chair Model 426,"Conference Chair constructed with Fabric, supports up to 300 lbs, includes Seat depth adjustment and Tilt‑lock mechanism. Designed for long‑duration office comfort.",,,,,,,1310.36,4.0
CHR-061,Chair,Branch,Branch Executive Chair Model 492,"Executive Chair constructed with Leather, supports up to 300 lbs, includes 4D armrests and Headrest included. Designed for long‑duration office comfort.",,,,,,,504.07,4.6
CHR-062,Chair,Steelcase,Steelcase Ergonomic Chair Model 204,"Ergonomic Chair constructed with Hybrid Mesh + Foam, supports up to 250 lbs, includes Recline tension control and Seat depth adjustment. Designed for long‑duration office comfort.",,,,,,,686.19,4.4
CHR-063,Chair,Humanscale,Humanscale Mesh Office Chair Model 571,"Mesh Office Chair constructed with Mesh, supports up to 275 lbs, includes Adjustable lumbar support and Recline tension control. Designed for long‑duration office comfort.",,,,,,,292.06,4.7
CHR-064,Chair,Humanscale,Humanscale High‑Back Chair Model 426,"High‑Back Chair constructed with Mesh, supports up to 300 lbs, includes 4D armrests and Seat depth adjustment. Designed for long‑duration office comfort.",,,,,,,400.45,3.8
CHR-065,Chair,Knoll,Knoll Executive Chair Model 503,"Executive Chair constructed with Leather, supports up to 250 lbs, includes Breathable mesh back and Adjustable lumbar support. Designed for long‑duration office comfort.",,,,,,,1232.79,4.6
CHR-066,Chair,HON,HON Ergonomic Chair Model 407,"Ergonomic Chair constructed with Fabric, supports up to 300 lbs, includes Breathable mesh back and Seat depth adjustment. Designed for long‑duration office comfort.",,,,,,,174.21,4.7
CHR-067,Chair,Autonomous,Autonomous High‑Back Chair Model 533,"High‑Back Chair constructed with Polyurethane, supports up to 275 lbs, includes Headrest included and Seat depth adjustment. Designed for long‑duration office comfort.",,,,,,,1799.12,4.3
CHR-068,Chair,Autonomous,Autonomous High‑Back Chair Model 551,"High‑Back Chair constructed with Hybrid Mesh + Foam, supports up to 300 lbs, includes Headrest included and Tilt‑lock mechanism. Designed for long‑duration office comfort.",,,,,,,1515.95,4.2
CHR-069,Chair,Ikea,Ikea High‑Back Chair Model 346,"High‑Back Chair constructed with Leather, supports up to 275 lbs, includes Headrest included and Recline tension control. Designed for long‑duration office comfort.",,,,,,,1209.9,4.5
CHR-070,Chair,Ikea,Ikea Ergonomic Chair Model 759,"Ergonomic Chair constructed with Polyurethane, supports up to 350 lbs, includes Tilt‑lock mechanism and 4D armrests. Designed for long‑duration office comfort.",,,,,,,1430.24,4.3
CHR-071,Chair,Knoll,Knoll Ergonomic Chair Model 754,"Ergonomic Chair constructed with Leather, supports up to 350 lbs, includes 4D armrests and Recline tension control. Designed for long‑duration office comfort.",,,,,,,1324.84,4.1
CHR-072,Chair,Branch,Branch Ergonomic Chair Model 616,"Ergonomic Chair constructed with Fabric, supports up to 275 lbs, includes Tilt‑lock mechanism and 4D armrests. Designed for long‑duration office comfort.",,,,,,,1783.98,4.4
CHR-073,Chair,Herman Miller,Herman Miller Executive Chair Model 779,"Executive Chair constructed with Polyurethane, supports up to 275 lbs, includes 4D armrests and Adjustable lumbar support. Designed for long‑duration office comfort.",,,,,,,961.95,4.2
CHR-074,Chair,Knoll,Knoll Task Chair Model 482,"Task Chair constructed with Fabric, supports up to 350 lbs, includes Tilt‑lock mechanism and Recline tension control. Designed for long‑duration office comfort.",,,,,,,976.28,4.0
CHR-075,Chair,HON,HON Executive Chair Model 957,"Executive Chair constructed with Leather, supports up to 250 lbs, includes 4D armrests and Headrest included. Designed for long‑duration office comfort.",,,,,,,810.6,3.8
CHR-076,Chair,Ikea,Ikea Executive Chair Model 952,"Executive Chair constructed with Leather, supports up to 300 lbs, includes Recline tension control and Adjustable lumbar support. Designed for long‑duration office comfort.",,,,,,,150.17,3.8
CHR-077,Chair,Branch,Branch Mesh Office Chair Model 774,"Mesh Office Chair constructed with Polyurethane, supports up to 350 lbs, includes Headrest included and 4D armrests. Designed for long‑duration office comfort.",,,,,,,186.09,3.9
CHR-078,Chair,Herman Miller,Herman Miller Ergonomic Chair Model 609,"Ergonomic Chair constructed with Hybrid Mesh + Foam, supports up to 250 lbs, includes Seat depth adjustment and Recline tension control. Designed for long‑duration office comfort.",,,,,,,1226.34,4.1
CHR-079,Chair,Herman Miller,Herman Miller Executive Chair Model 399,"Executive Chair constructed with Hybrid Mesh + Foam, supports up to 275 lbs, includes Tilt‑lock mechanism and Recline tension control. Designed for long‑duration office comfort.",,,,,,,776.72,4.3
CHR-080,Chair,Branch,Branch Executive Chair Model 320,"Executive Chair constructed with Mesh, supports up to 300 lbs, includes Headrest included and Tilt‑lock mechanism. Designed for long‑duration office comfort.",,,,,,,500.65,4.3
CHR-081,Chair,Steelcase,Steelcase High‑Back Chair Model 381,"High‑Back Chair constructed with Mesh, supports up to 350 lbs, includes Headrest included and Breathable mesh back. Designed for long‑duration office comfort.",,,,,,,598.65,4.5
CHR-082,Chair,HON,HON Executive Chair Model 624,"Executive Chair constructed with Polyurethane, supports up to 250 lbs, includes Adjustable lumbar support and Breathable mesh back. Designed for long‑duration office comfort.",,,,,,,953.05,4.7
CHR-083,Chair,HON,HON Executive Chair Model 645,"Executive Chair constructed with Polyurethane, supports up to 275 lbs, includes 4D armrests and Seat depth adjustment. Designed for long‑duration office comfort.",,,,,,,693.12,4.0
CHR-084,Chair,Knoll,Knoll High‑Back Chair Model 553,"High‑Back Chair constructed with Fabric, supports up to 250 lbs, includes Tilt‑lock mechanism and Seat depth adjustment. Designed for long‑duration office comfort.",,,,,,,861.59,4.6
CHR-085,Chair,Ikea,Ikea Mesh Office Chair Model 836,"Mesh Office Chair constructed with Polyurethane, supports up to 275 lbs, includes Breathable mesh back and Headrest included. Designed for long‑duration office comfort.",,,,,,,1511.83,4.7
CHR-086,Chair,Steelcase,Steelcase Task Chair Model 952,"Task Chair constructed with Leather, supports up to 300 lbs, includes Recline tension control and Breathable mesh back. Designed for long‑duration office comfort.",,,,,,,878.0,4.6
CHR-087,Chair,Branch,Branch Conference Chair Model 126,"Conference Chair constructed with Polyurethane, supports up to 275 lbs, includes Seat depth adjustment and Tilt‑lock mechanism. Designed for long‑duration office comfort.",,,,,,,224.75,3.8
CHR-088,Chair,Steelcase,Steelcase Executive Chair Model 563,"Executive Chair constructed with Leather, supports up to 350 lbs, includes Recline tension control and 4D armrests. Designed for long‑duration office comfort.",,,,,,,461.49,4.1
CHR-089,Chair,Humanscale,Humanscale High‑Back Chair Model 738,"High‑Back Chair constructed with Fabric, supports up to 300 lbs, includes Tilt‑lock mechanism and 4D armrests. Designed for long‑duration office comfort.",,,,,,,792.73,4.0
CHR-090,Chair,Humanscale,Humanscale High‑Back Chair Model 119,"High‑Back Chair constructed with Polyurethane, supports up to 350 lbs, includes 4D armrests and Headrest included. Designed for long‑duration office comfort.",,,,,,,1497.83,4.3
CHR-091,Chair,Herman Miller,Herman Miller Executive Chair Model 391,"Executive Chair constructed with Leather, supports up to 275 lbs, includes Tilt‑lock mechanism and Recline tension control. Designed for long‑duration office comfort.",,,,,,,1251.58,4.2
CHR-092,Chair,Herman Miller,Herman Miller Ergonomic Chair Model 410,"Ergonomic Chair constructed with Hybrid Mesh + Foam, supports up to 275 lbs, includes 4D armrests and Tilt‑lock mechanism. Designed for long‑duration office comfort.",,,,,,,492.15,4.8
CHR-093,Chair,Herman Miller,Herman Miller Mesh Office Chair Model 405,"Mesh Office Chair constructed with Hybrid Mesh + Foam, supports up to 275 lbs, includes Adjustable lumbar support and Tilt‑lock mechanism. Designed for long‑duration office comfort.",,,,,,,798.56,4.7
CHR-094,Chair,Ikea,Ikea Conference Chair Model 272,"Conference Chair constructed with Leather, supports up to 300 lbs, includes Headrest included and Recline tension control. Designed for long‑duration office comfort.",,,,,,,1514.99,4.0
CHR-095,Chair,Steelcase,Steelcase Mesh Office Chair Model 375,"Mesh Office Chair constructed with Leather, supports up to 250 lbs, includes Seat depth adjustment and Headrest included. Designed for long‑duration office comfort.",,,,,,,1092.91,4.2
CHR-096,Chair,HON,HON Mesh Office Chair Model 554,"Mesh Office Chair constructed with Leather, supports up to 350 lbs, includes Headrest included and Seat depth adjustment. Designed for long‑duration office comfort.",,,,,,,863.4,4.5
CHR-097,Chair,HON,HON Mesh Office Chair Model 231,"Mesh Office Chair constructed with Polyurethane, supports up to 275 lbs, includes 4D armrests and Tilt‑lock mechanism. Designed for long‑duration office comfort.",,,,,,,219.98,3.9
CHR-098,Chair,Knoll,Knoll Task Chair Model 382,"Task Chair constructed with Polyurethane, supports up to 350 lbs, includes Adjustable lumbar support and Headrest included. Designed for long‑duration office comfort.",,,,,,,602.6,4.4
CHR-099,Chair,Branch,Branch Mesh Office Chair Model 408,"Mesh Office Chair constructed with Leather, supports up to 250 lbs, includes Recline tension control and Headrest included. Designed for long‑duration office comfort.",,,,,,,906.61,4.8
CHR-100,Chair,Herman Miller,Herman Miller Conference Chair Model 959,"Conference Chair constructed with Polyurethane, supports up to 275 lbs, includes Headrest included and Adjustable lumbar support. Designed for long‑duration office comfort.",,,,,,,330.67,4.0
MON-001,Monitor,Lenovo,"Lenovo 25"" Monitor Model 5970","25"" VA panel monitor with resolution 5120x2160, 60Hz refresh rate, featuring Height adjustable stand and USB‑C with power delivery. Ideal for office productivity or multimedia use.",,,,,,,1191.31,3.8
MON-002,Monitor,Dell,"Dell 24"" Monitor Model 5866","24"" OLED panel monitor with resolution 5120x2160, 75Hz refresh rate, featuring Tilt and swivel support and Blue‑light reduction mode. Ideal for office productivity or multimedia use.",,,,,,,1747.76,4.6
MON-003,Monitor,Samsung,"Samsung 38"" Monitor Model 8231","38"" Mini‑LED panel monitor with resolution 3840x2160, 144Hz refresh rate, featuring HDR10 support and Height adjustable stand. Ideal for office productivity or multimedia use.",,,,,,,1594.21,4.7
MON-004,Monitor,HP,"HP 29"" Monitor Model 7212","29"" OLED panel monitor with resolution 1920x1080, 60Hz refresh rate, featuring Blue‑light reduction mode and USB‑C with power delivery. Ideal for office productivity or multimedia use.",,,,,,,381.86,4.8
MON-005,Monitor,Dell,"Dell 25"" Monitor Model 1528","25"" VA panel monitor with resolution 1920x1080, 75Hz refresh rate, featuring HDR10 support and USB‑C with power delivery. Ideal for office productivity or multimedia use.",,,,,,,685.61,4.0
MON-006,Monitor,Lenovo,"Lenovo 25"" Monitor Model 3311","25"" VA panel monitor with resolution 1920x1080, 144Hz refresh rate, featuring Tilt and swivel support and Built‑in speakers. Ideal for office productivity or multimedia use.",,,,,,,1643.84,4.3
MON-007,Monitor,Dell,"Dell 22"" Monitor Model 1973","22"" IPS panel monitor with resolution 2560x1440, 120Hz refresh rate, featuring Built‑in speakers and Tilt and swivel support. Ideal for office productivity or multimedia use.",,,,,,,389.17,4.2
MON-008,Monitor,Acer,"Acer 38"" Monitor Model 5569","38"" VA panel monitor with resolution 3440x1440, 165Hz refresh rate, featuring Tilt and swivel support and HDR10 support. Ideal for office productivity or multimedia use.",,,,,,,1301.1,4.4
MON-009,Monitor,Lenovo,"Lenovo 25"" Monitor Model 2485","25"" OLED panel monitor with resolution 3840x2160, 75Hz refresh rate, featuring VESA mount compatible and Built‑in speakers. Ideal for office productivity or multimedia use.",,,,,,,147.38,4.0
MON-010,Monitor,ASUS,"ASUS 32"" Monitor Model 7748","32"" IPS panel monitor with resolution 3440x1440, 60Hz refresh rate, featuring Built‑in speakers and HDR10 support. Ideal for office productivity or multimedia use.",,,,,,,533.96,3.9
MON-011,Monitor,ASUS,"ASUS 25"" Monitor Model 8042","25"" Mini‑LED panel monitor with resolution 3440x1440, 75Hz refresh rate, featuring VESA mount compatible and USB‑C with power delivery. Ideal for office productivity or multimedia use.",,,,,,,637.75,3.9
MON-012,Monitor,Dell,"Dell 29"" Monitor Model 8249","29"" OLED panel monitor with resolution 1920x1080, 60Hz refresh rate, featuring Blue‑light reduction mode and USB‑C with power delivery. Ideal for office productivity or multimedia use.",,,,,,,1475.54,4.7
MON-013,Monitor,BenQ,"BenQ 32"" Monitor Model 2976","32"" TN panel monitor with resolution 2560x1440, 165Hz refresh rate, featuring Built‑in speakers and HDR10 support. Ideal for office productivity or multimedia use.",,,,,,,567.67,4.0
MON-014,Monitor,Acer,"Acer 34"" Monitor Model 2624","34"" TN panel monitor with resolution 1920x1080, 144Hz refresh rate, featuring Height adjustable stand and USB‑C with power delivery. Ideal for office productivity or multimedia use.",,,,,,,1377.37,4.3
MON-015,Monitor,ASUS,"ASUS 32"" Monitor Model 4281","32"" VA panel monitor with resolution 5120x2160, 60Hz refresh rate, featuring Tilt and swivel support and Blue‑light reduction mode. Ideal for office productivity or multimedia use.",,,,,,,146.51,4.6
MON-016,Monitor,BenQ,"BenQ 32"" Monitor Model 4231","32"" Mini‑LED panel monitor with resolution 1920x1080, 144Hz refresh rate, featuring Tilt and swivel support and HDR10 support. Ideal for office productivity or multimedia use.",,,,,,,1279.8,4.6
MON-017,Monitor,LG,"LG 38"" Monitor Model 1588","38"" IPS panel monitor with resolution 5120x2160, 120Hz refresh rate, featuring VESA mount compatible and Built‑in speakers. Ideal for office productivity or multimedia use.",,,,,,,1744.53,4.1
MON-018,Monitor,Dell,"Dell 38"" Monitor Model 7029","38"" Mini‑LED panel monitor with resolution 5120x2160, 165Hz refresh rate, featuring Tilt and swivel support and HDR10 support. Ideal for office productivity or multimedia use.",,,,,,,863.46,4.0
MON-019,Monitor,HP,"HP 34"" Monitor Model 1763","34"" IPS panel monitor with resolution 3840x2160, 60Hz refresh rate, featuring Blue‑light reduction mode and Tilt and swivel support. Ideal for office productivity or multimedia use.",,,,,,,1621.7,4.4
MON-020,Monitor,LG,"LG 34"" Monitor Model 1210","34"" IPS panel monitor with resolution 5120x2160, 144Hz refresh rate, featuring VESA mount compatible and Blue‑light reduction mode. Ideal for office productivity or multimedia use.",,,,,,,399.42,4.0
MON-021,Monitor,LG,"LG 22"" Monitor Model 9607","22"" IPS panel monitor with resolution 1920x1080, 144Hz refresh rate, featuring VESA mount compatible and USB‑C with power delivery. Ideal for office productivity or multimedia use.",,,,,,,1515.47,4.0
MON-022,Monitor,HP,"HP 27"" Monitor Model 5571","27"" TN panel monitor with resolution 1920x1080, 60Hz refresh rate, featuring Built‑in speakers and Blue‑light reduction mode. Ideal for office productivity or multimedia use.",,,,,,,879.94,4.2
MON-023,Monitor,Lenovo,"Lenovo 32"" Monitor Model 5902","32"" OLED panel monitor with resolution 5120x2160, 75Hz refresh rate, featuring USB‑C with power delivery and Blue‑light reduction mode. Ideal for office productivity or multimedia use.",,,,,,,1642.66,4.2
MON-024,Monitor,Acer,"Acer 27"" Monitor Model 8289","27"" Mini‑LED panel monitor with resolution 2560x1440, 60Hz refresh rate, featuring USB‑C with power delivery and Built‑in speakers. Ideal for office productivity or multimedia use.",,,,,,,457.76,4.1
MON-025,Monitor,ViewSonic,"ViewSonic 27"" Monitor Model 4037","27"" IPS panel monitor with resolution 3440x1440, 165Hz refresh rate, featuring VESA mount compatible and Height adjustable stand. Ideal for office productivity or multimedia use.",,,,,,,621.94,4.7
MON-026,Monitor,BenQ,"BenQ 32"" Monitor Model 3111","32"" OLED panel monitor with resolution 2560x1440, 75Hz refresh rate, featuring USB‑C with power delivery and VESA mount compatible. Ideal for office productivity or multimedia use.",,,,,,,605.29,3.9
MON-027,Monitor,LG,"LG 29"" Monitor Model 4554","29"" Mini‑LED panel monitor with resolution 1920x1080, 144Hz refresh rate, featuring HDR10 support and Blue‑light reduction mode. Ideal for office productivity or multimedia use.",,,,,,,957.37,4.2
MON-028,Monitor,Dell,"Dell 25"" Monitor Model 7162","25"" Mini‑LED panel monitor with resolution 3840x2160, 75Hz refresh rate, featuring VESA mount compatible and USB‑C with power delivery. Ideal for office productivity or multimedia use.",,,,,,,465.28,3.9
MON-029,Monitor,Lenovo,"Lenovo 38"" Monitor Model 5234","38"" TN panel monitor with resolution 5120x2160, 75Hz refresh rate, featuring Built‑in speakers and VESA mount compatible. Ideal for office productivity or multimedia use.",,,,,,,1803.49,4.0
MON-030,Monitor,Samsung,"Samsung 38"" Monitor Model 8976","38"" VA panel monitor with resolution 1920x1080, 144Hz refresh rate, featuring VESA mount compatible and Blue‑light reduction mode. Ideal for office productivity or multimedia use.",,,,,,,1306.65,4.6
MON-031,Monitor,Acer,"Acer 29"" Monitor Model 6093","29"" TN panel monitor with resolution 2560x1440, 165Hz refresh rate, featuring Height adjustable stand and Tilt and swivel support. Ideal for office productivity or multimedia use.",,,,,,,222.03,3.8
MON-032,Monitor,BenQ,"BenQ 24"" Monitor Model 9451","24"" VA panel monitor with resolution 3440x1440, 120Hz refresh rate, featuring Height adjustable stand and HDR10 support. Ideal for office productivity or multimedia use.",,,,,,,653.38,4.6
MON-033,Monitor,ViewSonic,"ViewSonic 25"" Monitor Model 2614","25"" TN panel monitor with resolution 5120x2160, 165Hz refresh rate, featuring VESA mount compatible and Built‑in speakers. Ideal for office productivity or multimedia use.",,,,,,,1272.43,4.7
MON-034,Monitor,ViewSonic,"ViewSonic 25"" Monitor Model 6020","25"" Mini‑LED panel monitor with resolution 3440x1440, 75Hz refresh rate, featuring Built‑in speakers and HDR10 support. Ideal for office productivity or multimedia use.",,,,,,,702.05,4.2
MON-035,Monitor,Dell,"Dell 27"" Monitor Model 6804","27"" OLED panel monitor with resolution 3840x2160, 120Hz refresh rate, featuring Built‑in speakers and VESA mount compatible. Ideal for office productivity or multimedia use.",,,,,,,975.04,4.4
MON-036,Monitor,Acer,"Acer 34"" Monitor Model 7367","34"" VA panel monitor with resolution 3840x2160, 120Hz refresh rate, featuring Height adjustable stand and VESA mount compatible. Ideal for office productivity or multimedia use.",,,,,,,1709.19,4.6
MON-037,Monitor,HP,"HP 32"" Monitor Model 4197","32"" IPS panel monitor with resolution 3840x2160, 120Hz refresh rate, featuring Built‑in speakers and VESA mount compatible. Ideal for office productivity or multimedia use.",,,,,,,1641.66,3.9
MON-038,Monitor,HP,"HP 22"" Monitor Model 6215","22"" Mini‑LED panel monitor with resolution 3440x1440, 120Hz refresh rate, featuring Height adjustable stand and USB‑C with power delivery. Ideal for office productivity or multimedia use.",,,,,,,1535.53,4.6
MON-039,Monitor,Acer,"Acer 32"" Monitor Model 8103","32"" IPS panel monitor with resolution 1920x1080, 75Hz refresh rate, featuring HDR10 support and Blue‑light reduction mode. Ideal for office productivity or multimedia use.",,,,,,,1469.44,4.0
MON-040,Monitor,ASUS,"ASUS 27"" Monitor Model 2818","27"" OLED panel monitor with resolution 3840x2160, 165Hz refresh rate, featuring HDR10 support and USB‑C with power delivery. Ideal for office productivity or multimedia use.",,,,,,,1873.49,3.8
MON-041,Monitor,Lenovo,"Lenovo 25"" Monitor Model 5909","25"" VA panel monitor with resolution 1920x1080, 60Hz refresh rate, featuring Blue‑light reduction mode and Height adjustable stand. Ideal for office productivity or multimedia use.",,,,,,,1356.59,4.4
MON-042,Monitor,Dell,"Dell 22"" Monitor Model 9270","22"" VA panel monitor with resolution 2560x1440, 75Hz refresh rate, featuring Height adjustable stand and USB‑C with power delivery. Ideal for office productivity or multimedia use.",,,,,,,720.59,3.9
MON-043,Monitor,Acer,"Acer 24"" Monitor Model 7424","24"" Mini‑LED panel monitor with resolution 3840x2160, 165Hz refresh rate, featuring Blue‑light reduction mode and USB‑C with power delivery. Ideal for office productivity or multimedia use.",,,,,,,1575.11,4.6
MON-044,Monitor,LG,"LG 32"" Monitor Model 9340","32"" OLED panel monitor with resolution 5120x2160, 144Hz refresh rate, featuring Tilt and swivel support and VESA mount compatible. Ideal for office productivity or multimedia use.",,,,,,,1280.67,4.5
MON-045,Monitor,BenQ,"BenQ 32"" Monitor Model 9959","32"" IPS panel monitor with resolution 3440x1440, 120Hz refresh rate, featuring Blue‑light reduction mode and HDR10 support. Ideal for office productivity or multimedia use.",,,,,,,1730.84,4.6
MON-046,Monitor,ViewSonic,"ViewSonic 27"" Monitor Model 9947","27"" TN panel monitor with resolution 1920x1080, 120Hz refresh rate, featuring Built‑in speakers and USB‑C with power delivery. Ideal for office productivity or multimedia use.",,,,,,,1616.99,4.0
MON-047,Monitor,Dell,"Dell 22"" Monitor Model 5387","22"" IPS panel monitor with resolution 3840x2160, 144Hz refresh rate, featuring Blue‑light reduction mode and HDR10 support. Ideal for office productivity or multimedia use.",,,,,,,355.34,4.0
MON-048,Monitor,Acer,"Acer 22"" Monitor Model 9395","22"" TN panel monitor with resolution 5120x2160, 60Hz refresh rate, featuring Built‑in speakers and Tilt and swivel support. Ideal for office productivity or multimedia use.",,,,,,,674.71,3.9
MON-049,Monitor,Acer,"Acer 32"" Monitor Model 3237","32"" VA panel monitor with resolution 3440x1440, 144Hz refresh rate, featuring Height adjustable stand and VESA mount compatible. Ideal for office productivity or multimedia use.",,,,,,,549.81,4.2
MON-050,Monitor,Acer,"Acer 29"" Monitor Model 9229","29"" Mini‑LED panel monitor with resolution 3440x1440, 120Hz refresh rate, featuring Height adjustable stand and USB‑C with power delivery. Ideal for office productivity or multimedia use.",,,,,,,250.99,4.7
MON-051,Monitor,Acer,"Acer 34"" Monitor Model 1145","34"" TN panel monitor with resolution 2560x1440, 60Hz refresh rate, featuring Tilt and swivel support and Built‑in speakers. Ideal for office productivity or multimedia use.",,,,,,,1797.89,4.0
MON-052,Monitor,Samsung,"Samsung 32"" Monitor Model 9111","32"" TN panel monitor with resolution 5120x2160, 60Hz refresh rate, featuring USB‑C with power delivery and Height adjustable stand. Ideal for office productivity or multimedia use.",,,,,,,386.15,4.2
MON-053,Monitor,HP,"HP 25"" Monitor Model 5512","25"" TN panel monitor with resolution 5120x2160, 144Hz refresh rate, featuring Height adjustable stand and Built‑in speakers. Ideal for office productivity or multimedia use.",,,,,,,1515.52,4.4
MON-054,Monitor,Samsung,"Samsung 27"" Monitor Model 2622","27"" VA panel monitor with resolution 3440x1440, 60Hz refresh rate, featuring VESA mount compatible and Built‑in speakers. Ideal for office productivity or multimedia use.",,,,,,,1377.22,3.9
MON-055,Monitor,Dell,"Dell 29"" Monitor Model 7662","29"" IPS panel monitor with resolution 1920x1080, 75Hz refresh rate, featuring Height adjustable stand and Blue‑light reduction mode. Ideal for office productivity or multimedia use.",,,,,,,292.29,4.3
MON-056,Monitor,HP,"HP 25"" Monitor Model 1681","25"" Mini‑LED panel monitor with resolution 3840x2160, 75Hz refresh rate, featuring Built‑in speakers and VESA mount compatible. Ideal for office productivity or multimedia use.",,,,,,,1312.45,3.8
MON-057,Monitor,Dell,"Dell 27"" Monitor Model 1272","27"" IPS panel monitor with resolution 5120x2160, 144Hz refresh rate, featuring Built‑in speakers and Tilt and swivel support. Ideal for office productivity or multimedia use.",,,,,,,935.2,4.4
MON-058,Monitor,Lenovo,"Lenovo 25"" Monitor Model 1810","25"" IPS panel monitor with resolution 3440x1440, 165Hz refresh rate, featuring Blue‑light reduction mode and VESA mount compatible. Ideal for office productivity or multimedia use.",,,,,,,1824.99,4.0
MON-059,Monitor,LG,"LG 22"" Monitor Model 6618","22"" Mini‑LED panel monitor with resolution 3440x1440, 144Hz refresh rate, featuring Height adjustable stand and HDR10 support. Ideal for office productivity or multimedia use.",,,,,,,1049.77,4.6
MON-060,Monitor,ASUS,"ASUS 32"" Monitor Model 5824","32"" IPS panel monitor with resolution 5120x2160, 144Hz refresh rate, featuring Built‑in speakers and Tilt and swivel support. Ideal for office productivity or multimedia use.",,,,,,,1173.47,4.3
MON-061,Monitor,HP,"HP 22"" Monitor Model 6030","22"" OLED panel monitor with resolution 5120x2160, 60Hz refresh rate, featuring HDR10 support and Tilt and swivel support. Ideal for office productivity or multimedia use.",,,,,,,679.85,4.1
MON-062,Monitor,Samsung,"Samsung 38"" Monitor Model 5470","38"" Mini‑LED panel monitor with resolution 1920x1080, 165Hz refresh rate, featuring VESA mount compatible and Height adjustable stand. Ideal for office productivity or multimedia use.",,,,,,,880.79,4.0
MON-063,Monitor,HP,"HP 38"" Monitor Model 3209","38"" TN panel monitor with resolution 3840x2160, 120Hz refresh rate, featuring HDR10 support and Blue‑light reduction mode. Ideal for office productivity or multimedia use.",,,,,,,1611.25,3.8
MON-064,Monitor,Lenovo,"Lenovo 27"" Monitor Model 2727","27"" TN panel monitor with resolution 3840x2160, 165Hz refresh rate, featuring Built‑in speakers and USB‑C with power delivery. Ideal for office productivity or multimedia use.",,,,,,,1670.65,3.9
MON-065,Monitor,Samsung,"Samsung 38"" Monitor Model 4683","38"" VA panel monitor with resolution 5120x2160, 165Hz refresh rate, featuring USB‑C with power delivery and HDR10 support. Ideal for office productivity or multimedia use.",,,,,,,1387.19,4.5
MON-066,Monitor,BenQ,"BenQ 27"" Monitor Model 8415","27"" OLED panel monitor with resolution 5120x2160, 75Hz refresh rate, featuring HDR10 support and USB‑C with power delivery. Ideal for office productivity or multimedia use.",,,,,,,1056.64,4.5
MON-067,Monitor,ASUS,"ASUS 25"" Monitor Model 6472","25"" VA panel monitor with resolution 2560x1440, 75Hz refresh rate, featuring HDR10 support and Blue‑light reduction mode. Ideal for office productivity or multimedia use.",,,,,,,789.91,4.6
MON-068,Monitor,Samsung,"Samsung 27"" Monitor Model 7814","27"" Mini‑LED panel monitor with resolution 1920x1080, 120Hz refresh rate, featuring Height adjustable stand and Tilt and swivel support. Ideal for office productivity or multimedia use.",,,,,,,1024.93,3.9
MON-069,Monitor,HP,"HP 25"" Monitor Model 3791","25"" Mini‑LED panel monitor with resolution 3840x2160, 75Hz refresh rate, featuring VESA mount compatible and USB‑C with power delivery. Ideal for office productivity or multimedia use.",,,,,,,1814.61,4.7
MON-070,Monitor,Dell,"Dell 29"" Monitor Model 3549","29"" OLED panel monitor with resolution 1920x1080, 75Hz refresh rate, featuring HDR10 support and Height adjustable stand. Ideal for office productivity or multimedia use.",,,,,,,1029.63,4.8
MON-071,Monitor,HP,"HP 34"" Monitor Model 1286","34"" IPS panel monitor with resolution 1920x1080, 144Hz refresh rate, featuring Tilt and swivel support and HDR10 support. Ideal for office productivity or multimedia use.",,,,,,,1891.61,4.0
MON-072,Monitor,Samsung,"Samsung 27"" Monitor Model 1045","27"" VA panel monitor with resolution 5120x2160, 60Hz refresh rate, featuring Tilt and swivel support and VESA mount compatible. Ideal for office productivity or multimedia use.",,,,,,,1085.88,3.9
MON-073,Monitor,HP,"HP 22"" Monitor Model 8944","22"" IPS panel monitor with resolution 3440x1440, 165Hz refresh rate, featuring Built‑in speakers and USB‑C with power delivery. Ideal for office productivity or multimedia use.",,,,,,,284.76,4.3
MON-074,Monitor,ASUS,"ASUS 34"" Monitor Model 8510","34"" TN panel monitor with resolution 3840x2160, 60Hz refresh rate, featuring Built‑in speakers and HDR10 support. Ideal for office productivity or multimedia use.",,,,,,,760.35,4.3
MON-075,Monitor,HP,"HP 32"" Monitor Model 6061","32"" OLED panel monitor with resolution 5120x2160, 165Hz refresh rate, featuring USB‑C with power delivery and Height adjustable stand. Ideal for office productivity or multimedia use.",,,,,,,169.1,4.1
